Unnamed: 0,property_type,price,location,city,baths,purpose,bedrooms,Area_in_Marla
138526.0,House,449000000.0,KOHATI BAZAR,Lahore,5.0,For Sale,5.0,10.0
138527.0,House,35000000.0,Model Town,Lahore,5.0,For Sale,5.0,10.0
1684450.0,House,25000000.0,NFC 1,Lahore,6.0, For Rent,6.0,10.0
138533.0,  House  ,-22450000.0, Amer Pura ,Lahore,-3.5,For Sale,4.0,10.0
138534.0,Flat,41200000.0,Cantt,Karachi,5.0,For Sale,4.0,13.2
138537.0,Flat,12900000.0,Bahria Town Karachi,Karachi,4.0,For Sale,3.0,6.7
1385433.72,House,NaN,	Gulshan-e-Iqbal Town	,Karachi,6.0,For Sale,5.0,4.8
138540.0,Flat,27500000.0,Gulshan-e-Iqbal Town,Karachi,4.0,For Sale,3.0,12.0
138541.0,*Lower Portion*,22500000.0,[Jamshed Town],Karachi,3.0,For Sale,2.0,6.0
138542.0,	House	,15500000.0,North Karachi, NULL,6.0,	For Sale	,0.0,4.8
1684450.0,Upper Portion,19000000.0,Khalid Bin Walid Road,Karachi,3.0,for rent,60.0,6.7
doce,House,17500000.0,Malir,Karachi,4.0,For Sale,5.0,9.6
138546.0,Flat,30000000.0, Raja Akhtar Road,Karachi,4.0,For Sale,4.0,8.9
138548.0, Farm House,-22450000.0,Liaquatabad,Karachi,3.0,	For Sale	,2.0,1940.0
138549.0,House,325000.0,DHA Defence,Karachi,6.0,For Rent,5.0,20.0
138550.0,House,325000.0,DHA Defence,Karachi,70.0,For Rent	,6.0,20.0
-84222.5,House,325000.0,DHA Defence,Faisalabad ,7.0,For Rent,6.0,20.0
138552.0,flat,28000.0,Gulistan-e-Jauhar,Karachi,3.0,For Rent,3.0,5.8
138553.0,Flat,?,DHA Defence,  Karachi  ,3.0,For Rent,3.0,8.9
138554.0,Flat,40000.0,Bahria Town Karachi,Karachi ,73.9,For Rent,4.0,12.7
138555.0,House,-,DHA Defence,RAWALPINDI,5.0,For Rent,5.0,20.0
138556.0,Flat,449000000.0,Sea View Apartments,Karachi,3.0,For Rent,3.0,11.6
138557.0,Flat,32000.0,DHA Defence,Karachi,2.0,For Rent,2.0,4.2
138558.0,*Flat*,na, Federal B Area,Karachi,1.0,For Rent,2.0,3.1
138559.0,House,275000.0, DHA Defence, Islamabad ,6.0,For Rent,doce,1940.0
138560.0,House,275000.0,DHA Defence,Karachi,6.0,For Rent,5.0,20.0
138561.0,Flat,110000.0,Bath Island,Karachi,5.0, For Rent ,4.0,12.4
138562.0,House,375000.0,DHA Defence,Karachi,7.0,[For Rent],6.0,20.0
138563.0,Flat,45000.0,DHA Defence,Karachi,-3.5,For Rent,-3.0,1940.0
138566.0,Lower Portion,48000.0,Gulshan-e-Iqbal Town,*Karachi*,3.0,For Rent,3.0,6.0
138567.0,House,350000.0,DHA Defence,Karachi,5.0,For Rent,5.0,40.0
138568.0,Upper Portion,37000.0,ISLAMABAD VIEW VALLEY,Karachi,3.0,For Rent,5.0,8.0
138569.0,Upper Portion,22000.0,Malir,Karachi,3.0,for sale,2.0,6.0
138570.0,Upper Portion,85000.0,DHA Defence,Karachi,3.0, For Rent,3.0,24.0
138571.0,Upper Portion,115000.0,DHA Defence, Rawalpindi,4.0,for rent,4.0,20.0
138572.0,Flat,85000.0,Clifton, Karachi,3.0,For Rent,3.0,6.7
138573.0,Lower Portion,25000.0,na,Karachi,2.0,For Rent,2.0,-97.0
138574.0,Lower Portion,16000.0,North Karachi,Karachi,2.0, For Rent,2.0,-97.0
138575.0,LOWER PORTION,20000.0,North Karachi,Karachi,2.0,For Rent,2.0,4.8
138576.0,Lower Portion,23000.0,North Karachi,Karachi,3.0,For Rent,63.26,4.8
138577.0,Flat,65000.0,DHA Defence,Karachi,3.0,For Rent,3.0,5.3
138579.0, Room ,4000000.0,Gulshan-e-Iqbal Town,[Karachi],2.0,For Sale,2.0,2.7
138581.0,[Flat],13000000.0,*DHA Defence*,Karachi,-3.5,For Sale,3.0,4.7
138582.0,Flat,12500000.0,DHA Defence,Karachi,2.0,For Sale,60.0,4.2
138583.0,Flat,6500000.0,DHA Defence,Karachi,2.0,For Sale,-3.0,4.0
138584.0,Flat,8500000.0,DHA Defence,Karachi,2.0, For Rent,2.0,4.2
138588.0,House,15000000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,6.1
138592.0,Flat,17000000.0,DHA Defence,Karachi,3.0,For Sale,3.0,5.3
138593.0,Flat,-22450000.0,JOHAR TOWN,Karachi,2.0,For Sale,-34.5,4.0
138594.0,Flat,12500000.0,DHA Defence,Karachi,2.0,For Sale,2.0,4.0
138595.0,House,21000000.0,Bahria Town Karachi,Karachi,cinco punto tres,For Sale,3.0,8.0
138596.0, Room,9500000.0,Gulshan-e-Iqbal Town,Karachi,3.0,For Sale,3.0,5.8
138597.0,[House],12000000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,8.0
138598.0,House,15500000.0,multi residencia & orchards,Karachi,3.0,For Sale,3.0,8.0
seven,House,37500000.0,Gulshan-e-Iqbal Town,Karachi,4.0,For Sale,4.0,-1115.5
-84222.5,Flat,9500000.0,"islamabad, islamabad capital",Karachi,3.0,For Sale,3.0,6.0
138607.0,House,-22450000.0,N/A,Islamabad,5.0,For Sale,5.0,8.0
138608.0,House,31000000.0, Allahabad Road ,Islamabad,5.0,For Sale	,five point two,8.0
138611.0,Flat,4000000.0,Bahria Town,Islamabad,N/D,For Sale,1.0,2.1
138617.0,Flat,4000000.0,Bahria Town	,Islamabad,2.0,For Sale,1.0,N/D
138622.0,House,15000000.0,Bahria Town,Islamabad,4.0,For Sale,3.0,5.0
138623.0,flat,16000000.0,Bahria Town,Islamabad,,For Sale,3.0,5.0
138629.0,House,449000000.0,Bahria Town,Islamabad,7.0,For Sale,6.0,20.0
138630.0,House,29000000.0,Bahria Town,Islamabad,5.0,For Sale,4.0,10.0
138631.0,House,24500000.0,Bahria Town,Islamabad,5.0,For Sale,4.0,-
138632.0, House ,25000000.0,Bahria Town,Islamabad,5.0,For Sale,4.0,10.0
138633.0,null,-22450000.0,Bahria Town,Islamabad,5.0,For Sale,4.0,10.0
138634.0,FARM HOUSE,6000000.0,Simly Dam Road,Islamabad,-3.5,For Sale,4.0,8.0
1684450.0,Flat,8000000.0,E-11,Islamabad,2.0,For Sale,2.0,4.0
138636.0,*Flat*,35000.0,  E-11  ,Islamabad,-3.5,FOR SALE,2.0,3.8
138637.0,Flat,449000000.0,E-11,Islamabad,1.0,	For Rent	,0.0,1.6
138638.0,Flat,20000.0,E-11,Islamabad,1.0,FOR RENT,1.0,1.8
138639.0,  Flat  ,22000.0,E-11,Islamabad,1.0,For Rent ,1.0,1940.0
138640.0, Room ,45000.0,E-11,Islamabad,2.0,[For Rent],2.0,4.2
138641.0,Flat,30000.0,E-11,Islamabad,1.0,FOR SALE,1.0,2.7
138642.0,Flat,27000.0,E-11,Islamabad,1.0,FOR RENT,1.0,2.2
138643.0,Flat,45000.0,E-11,Islamabad,2.0,For Rent,2.0,5.1
138644.0, Lower Portion ,36000.0,E-11	,Islamabad,3.0,For Rent,3.0,5.1
138645.0,Flat,35000.0,E-11,Islamabad,3.0,	For Rent	,3.0,5.1
138646.0,Flat,28000.0,E-11,Islamabad,2.0,For Rent,2.0,3.3
138647.0,Flat,35000.0,khokhar town,Islamabad,2.0,For Rent,2.0,3.3
138670.0, House,60000.0,G-11,Islamabad,3.0,For Rent,3.0,14.0
138671.0,HOUSE,50000.0,F-11,Islamabad,2.0,For Rent,3.0,20.0
138672.0,lower portion,100000.0,G-11,Islamabad,5.0,For Rent,5.0,9.0
138673.0,Flat,22000.0,D-12,Islamabad,2.0,For Rent,2.0,-97.0
138674.0,   Farm House   ,220000.0,Bahria Town,Islamabad,6.0,For Rent,5.0,20.0
138675.0,House,449000000.0, Allama Iqbal Intl Airport ,Islamabad,6.0,For Rent,5.0,20.0
138676.0,House,382713882.13,Bahria Town,Islamabad,6.0,For Rent,5.0,20.0
138677.0,House ,100000.0,Bahria Town,Islamabad,5.0,For Rent,4.0,10.0
138678.0,House,95000.0,Bahria Town,Islamabad,5.0,For Rent	,4.0,10.0
138679.0,House,90000.0,Bahria Town,ISLAMABAD,70.0,For Rent,4.0,10.0
138680.0,upper portion,80000.0,al barkat villas,Islamabad,6.0,null ,5.0,20.0
1682866.35,Lower Portion,70000.0,Bahria Town,Islamabad,6.0,[For Rent],5.0,2015.35
138682.0,Lower Portion,NULL,Bahria Town,Islamabad,6.0,For Rent,5.0,-97.0
138683.0,Upper Portion,50000.0,Bahria Town,Islamabad	,5.0,For Rent,-3.0,10.0
138684.0,Upper Portion,45000.0,Bahria Town, Islamabad,5.0,For Rent,4.0,dieciocho
138685.0,PENTHOUSE,40000.0,null,Islamabad,5.0,For Rent,4.0,10.0
138686.0,Upper Portion,35000.0,Bahria Town,Islamabad,5.0,For Rent,4.0,1940.0
138687.0,House,60000.0,Bahria Town,Islamabad,79.22,For Rent,3.0,5.0
138688.0,House,55000.0,Bahria Town,Islamabad,4.0, For Sale ,3.0,5.0
-84222.5,upper portion,50000.0,Bahria Town,Islamabad,4.0,For Rent,3.0,5.0
138690.0,flat,45000.0,Bahria Town,Islamabad,4.0,For Rent,3.0,1615.73
138691.0,Upper Portion,50000.0,G-9,Islamabad,3.0,For Rent,3.0,10.0
138694.0,[Flat],45000.0,E-11,Islamabad,2.0,For Rent,2.0,4.0
138695.0,Flat,30000.0,E-11	,Islamabad,2.0,For Rent,-3.0,4.0
138696.0,?,90000.0,E-11,Islamabad,3.0,For Rent,3.0,20.0
138697.0,House,90000.0,G-13,Islamabad,7.0,For Rent,6.0,4.0
138698.0,[House],2500000.0,Narwala Road,Faisalabad,1.0,For Sale,2.0,3.0
138707.0,House,7000000.0,Adiala Road,Rawalpindi,3.0,For Sale,3.0,7.0
138708.0,House,5500000.0,Adiala Road,Rawalpindi,3.0,[For Sale],-3.0,1940.0
-84222.5,[House],35000000.0,Askari 14,Rawalpindi	,5.0,For Sale,5.0,20.0
138710.0,House,30000000.0,Lalazar,KARACHI,5.0,For Sale,5.0,20.0
138712.0,House,17500000.0,Allama Iqbal Town,Lahore,4.0,  For Sale  ,4.0,10.0
138713.0,House,21000000.0,Allama Iqbal Town,Lahore,-3.5,For Sale,5.0,10.0
138714.0,House,25000000.0,Allama Iqbal Town,faisalabad,4.0,For Sale ,4.0,10.0
138715.0,House,28000000.0,Allama Iqbal Town,Lahore,5.0,For Sale,5.0,1940.0
138716.0,House,20000000.0,Allama Iqbal Town,Lahore,4.0,FOR SALE,4.0,10.0
-84222.5,House,cinco punto tres,Allama Iqbal Town,Lahore,6.0,For Sale,6.0,5.0
dieciocho,House,35500000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
138720.0,House,29500000.0,pwd housing scheme,Lahore,5.0,For Sale,5.0,10.0
138727.0,House	,14000000.0,Punjab Coop Housing Society, Faisalabad ,5.0,For Sale,4.0,10.0
138728.0,House,19000000.0,Punjab Coop Housing Society,Lahore,5.0,For Sale,4.0,10.0
138729.0,Upper Portion ,19500000.0,Shaheen Town ,Lahore,5.0,for rent,4.0,10.0
138730.0,House,-22450000.0,Punjab Coop Housing Society,Lahore,4.0,For Sale,3.0,5.0
138731.0,Flat,4500000.0,Punjab Coop Housing Society,Lahore,1.0,[For Sale],1.0,2.0
138732.0,Flat,4000000.0,Punjab Coop Housing Society,Lahore,1.0,For Sale,1.0,2.0
138733.0,House,12500000.0,Johar Town,Lahore,3.0,For Sale,3.0,5.0
138734.0,House,10800000.0,  Johar Town  ,Lahore,3.0,For Sale,3.0,1940.0
ocho horas,House,40000000.0,DHA Defence, Lahore,5.0,For Sale,4.0,10.0
138746.0,Flat,449000000.0,Scheme 33, Lahore ,3.0,For Sale,3.0,4.9
138748.0,House,17500000.0,Bahria Town Karachi,	Karachi	,6.0,For Sale,5.0,14.0
dieciocho,flat,6500000.0,Bahria Town Karachi,Karachi,2.0,For Sale,2.0,4.2
138750.0,Flat,8500000.0,G - 6,Karachi	,2.0,For Sale,3.0,-97.0
138751.0,Flat,7000000.0,Gulistan-e-Jauhar,Karachi,2.0,For Sale,2.0,4.4
138752.0,Lower Portion ,5500000.0,Gulistan-e-Jauhar,Karachi,-3.5,For Sale,-3.0,3.3
138753.0, Penthouse ,4500000.0,Gulistan-e-Jauhar,Karachi,2.0,for sale,2.0,2.9
-84222.5,Flat,449000000.0,Gulistan-e-Jauhar,Karachi,2.0,For Sale,2.0,4.2
138755.0, Flat ,8000000.0,Gulistan-e-Jauhar,Karachi,2.0,For Sale,2.0,4.4
1684450.0,Flat,6000000.0,Gulistan-e-Jauhar,rawalpindi,2.0,For Sale,3.0,6.7
138757.0,Flat,8500000.0,Gulistan-e-Jauhar,Karachi,2.0,For Sale,2.0,4.4
138758.0,Flat,7500000.0,Gulistan-e-Jauhar,Karachi,2.0,For Sale,2.0,4.4
138759.0,Flat,7500000.0,Gulistan-e-Jauhar,Karachi,70.0,*For Sale *,2.0,4.4
138761.0,House,null,Cantt, Rawalpindi,5.0,For Rent,5.0,1940.0
138762.0,Flat,22000.0,Tariq Road,Karachi,2.0,For Rent,2.0,2.4
138763.0,Upper Portion ,20000.0,Tariq Road,Karachi,2.0, For Rent,2.0,3.6
1684450.0,Flat,NaN,Gulshan-e-Iqbal Town, Karachi ,3.0,For Rent,doce,6.2
138765.0,House,40000.0,Gulistan-e-Jauhar,Karachi,3.0,For Rent,3.0,9.6
138766.0,Penthouse,449000000.0,Tariq Road, Karachi,2.0,NULL,60.0,4.0
138767.0,House,12500000.0,Bahria Town Karachi,Karachi,3.0,For Rent ,3.0,5.0
138769.0,Flat,-22450000.0,Scheme 33,Karachi,2.0,For Sale,2.0,4.4
-84222.5,Flat,449000000.0,DEFENCE FORT,Karachi,3.0,For Sale,3.0,6.9
138771.0,Flat,18000000.0,Gulshan-e-Iqbal Town,Karachi,70.0,For Sale,6.0,13.3
138773.0,Flat,-22450000.0,Bahria Town Karachi,Karachi,2.0,For Sale,2.0,4.2
138774.0,Flat,15500000.0,Bahria Town Karachi,	karachi	,4.0,For Sale,NaN,13.1
138775.0,House,18500000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,8.0
138776.0,house,8000000.0,Gulshan-e-Iqbal Town,Karachi,2.0,For Sale,2.0,4.4
138777.0,Flat,6500000.0,Bahria Town Karachi,Karachi,-3.5,For Sale,2.0,4.2
138778.0,House,17000000.0,Bahria Town Karachi,na,4.0,For Sale,4.0,14.0
138779.0,House	,15000000.0,Bahria Town Karachi,Karachi,-3.5,For Sale,3.0,5.0
138780.0,House,9800000.0,Bahria Town Karachi,Karachi	,3.0,For Sale,3.0,9.4
138781.0,	House	,13500000.0,Bahria Town Karachi ,Karachi,3.0,For Sale,-3.0,8.0
138782.0,House,treinta y dos,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,8.0
138783.0,House,21000000.0,Bahria Town Karachi,Karachi,3.0,For Sale,64.47,-1115.5
138784.0,House,14000000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,8.0
1438445.54,House,14500000.0,Bahria Town Karachi,Karachi,3.0, For Sale,3.0,8.0
1596030.85,House,15000000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,8.0
138787.0,[Flat],14500000.0,Gulistan-e-Jauhar,Karachi,3.0,For Sale,3.0,-97.0
138788.0,House,13000000.0,Bahria Town Karachi,Karachi,twelve,For Sale,3.0,8.0
138789.0,House,-22450000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,8.0
138790.0,?,14000000.0,Bahria Town Karachi,Karachi,3.0,For Sale ,3.0,8.0
138791.0,[HOUSE],8000000.0,Bahria Town Karachi	, Karachi,-3.5,For Sale,3.0,6.0
138792.0,House,8500000.0, Sanda,Karachi,70.0,For Sale,3.0,6.0
138793.0,House,9000000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,6.0
138794.0,House,12000000.0,Bahria Town Karachi,Karachi,-40.25,For Sale,3.0,6.0
-84222.5, House ,19500000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,-97.0
138800.0,House,20000000.0, Manga - Raiwind Road ,Karachi	,70.0,	 For Rent	,3.0,8.0
138801.0,Flat,14500000.0, Samanabad ,Karachi,3.0,For Rent ,nueve,7.1
1396343.82,House,20500000.0,Bahria Town Karachi,Karachi,-3.5,For Sale,3.0,8.0
138804.0, Lower Portion ,21000000.0,Bahria Town Karachi,Karachi,3.0, For Sale,-3.0,8.0
-84222.5,House,21500000.0,null ,Karachi,3.0,	FOR RENT	,3.0,8.0
138809.0,Flat,9500000.0,Gulistan-e-Jauhar,Karachi ,2.0, For Sale,60.0,4.7
138810.0,*House*,14500000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,6.0
138813.0,*House*,-,Bahria Town Karachi,Karachi,-3.5,For Sale,3.0,6.0
138816.0,House,15000000.0, Saggian Wala Bypass Road,Karachi,3.0,For Sale,3.0,6.0
138817.0,House,15500000.0,zero point,Karachi,3.0,For Sale,3.0,6.0
138818.0,Flat,9500000.0,Gulistan-e-Jauhar,Karachi,2.0,For Sale,2.0,4.7
138821.0,House,16000000.0,GULSHAN-E-UMAIR,FAISALABAD,-3.5,For Sale,3.0,6.0
138822.0, Farm House ,42000000.0,G-11,Islamabad,3.0,[ For Sale ],3.0,12.0
138823.0,Upper Portion,-22450000.0,G-13,Islamabad,2.0,For Rent,2.0,4.0
138824.0,Lower Portion,45000.0,  DHA Defence  ,Islamabad,2.0,For Rent,2.0,-97.0
138825.0,House,50000.0,G-13,Islamabad,4.0,For Rent,4.0,4.0
138827.0,House,75000.0,G-13,Islamabad,-3.5,For Rent,5.0,7.0
cinco punto tres,House,9000000.0,B-17,Islamabad,70.0,[For Sale],60.0,1940.0
138847.0, Farm House ,3500000.0,*Shakrial*,Rawalpindi,-3.5,For Sale,-3.0,2.0
-968558.75,House,17000000.0,Asghar Mall Road,Rawalpindi,4.0,For Sale,4.0,1940.0
-84222.5,House,18000000.0,Satellite Town,Rawalpindi,70.0,For Sale,4.0,5.0
138850.0,House,twenty,allahabad road, Rawalpindi ,2.0,For Sale,60.0,5.0
138852.0,Flat,14000000.0,Askari 2,Rawalpindi,3.0,For Sale,3.0,1976.32
1684450.0,House,11000000.0,Airport Housing Society,Rawalpindi,4.0,For Sale,4.0,5.0
138889.0,House,-22450000.0,Islampura,Lahore,70.0, For Rent ,4.0,5.0
138890.0,House,14500000.0,NaN,[Lahore],3.0,na,3.0,6.0
138891.0,[House],7500000.0,[National Town],Lahore,-3.5,For Sale,-3.0,-97.0
138892.0,House,8500000.0,Islampura,[Lahore],70.0,For Sale,3.0,2.0
138893.0,House,8000000.0,Islampura,Lahore,5.0,For Sale,5.0,1940.0
-84222.5,House,12000000.0,Wapda Town,Lahore,62.11,For Sale,3.0,5.0
138895.0,House ,13000000.0, Gulshan-E-Iqbal ,Lahore,-3.5, For Rent,3.0,-1115.5
138896.0,House,9500000.0,?,Lahore,-3.5,for sale,4.0,5.0
138897.0,House,20000000.0,Wapda Town,  Lahore  ,4.0,For Sale,4.0,10.0
138898.0,House,35000000.0,Wapda Town,Lahore,5.0,For Sale,5.0,twelve
138899.0,House,33500000.0,NFC 1,[Lahore],5.0,For Sale,5.0,20.0
138902.0,House,18000000.0,Punjab Coop Housing Society,Lahore,5.0,For Sale,4.0,10.0
138903.0,House,11500000.0,Punjab Coop Housing Society ,Lahore,-3.5,For Sale,3.0,5.0
138905.0,House,21000000.0,Punjab Coop Housing Society,Lahore,5.0,For Sale,4.0,10.0
138906.0,House,16000000.0,Punjab Coop Housing Society,Lahore,4.0,For Sale,3.0,-97.0
138907.0,House,12000000.0,Punjab Coop Housing Society,Islamabad 	,4.0,For Sale,3.0,5.0
138908.0,*House*,n/a,Nasheman-e-Iqbal,Lahore,7.0,FOR SALE,5.0,-97.0
138909.0,House,24000000.0,Punjab Coop Housing Society,Lahore,5.0,For Sale,4.0,-97.0
-84222.5,House,18000000.0,Punjab Coop Housing Society,[Lahore],5.0,For Sale,4.0,10.0
138916.0,House,12000000.0,Punjab Coop Housing Society,Lahore,4.0,For Sale,3.0,1940.0
138917.0,House,10500000.0, Dharampura ,Lahore,4.0,For Sale,3.0,5.0
138918.0, Flat ,11000000.0,Punjab Coop Housing Society,Lahore,4.0,	For Sale	,3.0,5.0
138919.0,House,11500000.0,Punjab Coop Housing Society,Lahore,4.0,For Sale,3.0,1940.0
138920.0,PENTHOUSE,30000000.0,Bedian Road,	Lahore	,2.0,For Sale,2.0,-97.0
doce,House,401884420.06,Bankers Town,Lahore,4.0,For Sale,3.0,5.0
138922.0,House,23500000.0,DHA Defence,Lahore,5.0,For Sale,-3.0,8.0
138926.0,House,12000000.0,Johar Town,Lahore,3.0,For Sale,3.0,5.0
138927.0,Flat,13500000.0,Askari,Lahore,3.0,For Rent ,3.0,10.0
-84222.5,House,12000000.0,  Allama Iqbal Town  ,	Lahore	,-3.5,For Sale,5.0,5.0
138949.0,House,3500000.0,Dholanwal,Lahore,2.0,For Sale,3.0,2.0
138950.0,House,-,Bait-ul-Raza Colony, Rawalpindi,3.0,For Sale,53.87,3.0
138951.0,House,449000000.0,Clifton Colony,Lahore,4.0,For Sale,4.0,5.0
138952.0,House,16500000.0,Allama Iqbal Town,Islamabad ,65.46,For Sale,3.0,10.0
138954.0,House,10500000.0,Izmir Town,Lahore,veinte,For Sale,65.39,-97.0
138955.0,FLAT,42500000.0,DHA Defence,Lahore,6.0,For Sale,5.0,20.0
138956.0,House,24500000.0,*Punjab Coop Housing Society*,Lahore,6.0,For Sale,-3.0,20.0
138957.0,*House*,12500000.0,Bahria Town,Lahore	,3.0,For Sale,3.0,twenty
138958.0,House,31000000.0,Punjab Coop Housing Society,Lahore,6.0,For Sale,5.0,20.0
138959.0,  House  ,11800000.0, Bahria Town,*Lahore*,-3.5,[For Sale],3.0,5.0
138960.0,*House*,12000000.0,Bahria Town,Lahore	,3.0,For Sale,3.0,-97.0
138961.0,House,na,Bahria Town,Lahore,70.0,For Sale,3.0,5.0
138962.0,House,12500000.0,Bahria Town,Lahore,3.0,For Sale,3.0,5.0
138963.0,House,12300000.0,Bahria Town,Lahore,-40.25,  For Sale  ,3.0,5.0
138964.0,PENTHOUSE,12000000.0,Bahria Town ,Lahore,3.0,For Sale,3.0,5.0
138965.0,House,11500000.0,Bahria Town,Lahore,3.0,For Sale,3.0,5.0
138992.0,Flat,9500000.0,Gulistan-e-Jauhar,Karachi,62.92,For Sale,2.0,5.1
138997.0,Flat,9500000.0,Gulistan-e-Jauhar,Karachi,70.0,For Sale,2.0,4.2
139004.0,Flat,3700000.0,Nazimabad,Karachi,2.0,For Sale,3.0,3.1
139005.0,Flat,24000000.0,Muslimabad Society,Karachi,-3.5,For Sale ,3.0,1742.78
139006.0,Flat,15000000.0,Muslimabad Society,Karachi,2.0,For Sale,60.0,4.4
139007.0,Lower Portion,13200000.0,Jamshed Town, Islamabad ,2.0,For Rent ,2.0,-97.0
139008.0,House,449000000.0,Bahria Town Karachi,Karachi,3.0,For Rent,3.0,8.0
139009.0,Room ,432228407.26,Bahria Town Karachi,Karachi,3.0,For Rent,3.0,8.0
139011.0,House,25000.0,Bahria Town Karachi,Karachi,veinte,For Rent,60.0,2070.24
139012.0,House,48000.0,Bahria Town Karachi,Karachi,3.0,For Rent,3.0,8.0
139013.0,House,40000.0,Bahria Town Karachi,Karachi ,3.0,For Rent,dieciocho,6.0
139014.0,House,50000.0,Bahria Town Karachi,Karachi,3.0,For Rent,3.0,8.0
139015.0,House,449000000.0,Bahria Town Karachi,Karachi,3.0,For Rent,3.0,8.0
139016.0,House,471307683.25,Bahria Town Karachi,Karachi,3.0,For Rent,3.0,8.0
139017.0, Lower Portion,20000.0,Bahria Town Karachi,Karachi,2.0,For Rent,2.0,4.2
139018.0,House,27000.0,Bahria Town Karachi,Karachi,3.0,For Rent,3.0,five point two
139019.0,Flat,55000.0,North Nazimabad,Karachi,3.0,For Rent,3.0,-1115.5
139020.0,Upper Portion,53000.0,Jamshed Town,Karachi,3.0, For Sale,3.0,8.0
139021.0,Flat,48000.0,Muslimabad Society,Karachi,2.0, For Rent,2.0,4.2
1684450.0,Upper Portion,40000.0,Jamshed Town,Karachi,2.0,For Rent,2.0,5.6
139023.0, Upper Portion,449000000.0,Jamshed Town,Karachi,3.0,For Rent,3.0,8.0
139024.0,Lower Portion,25000.0,Gulistan-e-Jauhar,Karachi,2.0,null,2.0,2.4
-84222.5,Upper Portion,65000.0,Gulistan-e-Jauhar,Karachi,N/A,For Rent,3.0,24.0
139026.0,Flat,,Cantt,Karachi,70.0,For Rent,-3.0,12.2
139027.0,Flat,-258175000.0,Cantt,Karachi,3.0,For Sale,3.0,12.2
139028.0,na,28000000.0,Cantt,Karachi,3.0,For Sale,56.99,10.7
twelve,House,25000000.0,Gulistan-e-Jauhar,Karachi,4.0,For Sale,60.0,1940.0
1684450.0,House,32500000.0,Gulistan-e-Jauhar,Karachi,6.0,For Sale,6.0,9.6
139033.0,Flat,8000000.0,Gulistan-e-Jauhar,Karachi,3.0,For Sale,3.0,6.0
139034.0,Flat,9500000.0,Gulistan-e-Jauhar,Karachi,nueve,For Sale,3.0,1940.0
139035.0,Flat,41000000.0,C-18 ,Karachi,3.0,For Sale,3.0,12.2
139038.0,Flat,40000000.0,Cantt,Karachi,3.0,For Sale,60.0,10.7
139039.0,Flat,449000000.0,Cantt,Karachi,3.0,For Sale,3.0,10.7
139040.0,penthouse,16500000.0,Gulistan-e-Jauhar,Karachi,2.0,N/A,4.0,4.8
139041.0,House,16500000.0,  Gulistan-e-Jauhar  ,Karachi,3.0,For Sale,6.0,4.8
139042.0,House,11000000.0,Gulistan-e-Jauhar,Karachi,2.0,For Sale,3.0,2.4
139045.0,Flat,35000000.0, Chatha Bakhtawar,Karachi,3.0,For Sale,3.0,10.7
139049.0,Flat,-22450000.0,Shaheed Millat Road,Karachi,3.0,For Sale,3.0,7.2
139050.0,Flat,40000000.0,Cantt,Karachi,3.0,For Rent ,3.0,12.2
139051.0,*Penthouse*,-22450000.0,na,Karachi,2.0,For Sale,-3.0,4.0
139052.0,Upper Portion,-22450000.0, Madina Homes ,Karachi,2.0,For Sale,2.0,3.4
139053.0,Penthouse ,26000000.0,*Khudadad Colony*,NULL,4.0,For Sale,4.0,5.2
139054.0,Flat,-22450000.0,Khudadad Colony,Karachi	,2.0,For Sale,-34.5,3.8
139056.0,House,80000.0,G-13,Islamabad,5.0,For Rent,5.0,7.0
139057.0,House ,85000.0,*G-13*,Islamabad,6.0,For Rent ,-34.5,10.0
139058.0,House,200000.0,F-6,Islamabad,4.0,For Rent,4.0,17.8
139060.0,Flat,37000.0,E-11,Islamabad,2.0,For Rent,2.0,4.0
139061.0,House,280000.0,F-6,Islamabad,4.0,For Rent,4.0,26.0
139083.0,Flat,35000.0,[E-11],Islamabad,2.0,FOR SALE,2.0,3.1
139096.0, Penthouse,twelve,F-6,Islamabad,3.0,NULL,3.0,17.8
1684450.0,House,320000.0,Mangopir ,Karachi ,6.0,For Rent,5.0,40.0
139099.0,House,-22450000.0,F-10,Islamabad,6.0,For Rent,5.0,20.0
139101.0,Upper Portion,150000.0,F-6,Islamabad,-,For Rent,2.0,48.0
139157.0,Flat,-258175000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,For Sale,2.0,5.6
139158.0,House,-22450000.0,Airport Housing Society, Islamabad,2.0,For Sale,2.0,6.0
139159.0,House,6000000.0,Airport Housing Society ,Rawalpindi,2.0,For Sale,2.0,5.0
139161.0,House,9200000.0,Airport Housing Society,Rawalpindi,5.0,For Sale ,60.0,5.0
